A,B,C,D
0.021755308,-1.3972075,-0.027075544,0.047051072
0.045420036,-1.4366605,-0.04558654,0.092990726
0.046924964,-1.4650443,-0.046995997,0.09595731
0.057091042,-1.4821377,-0.054949388,0.115692645
0.047707826,-1.4593956,-0.04754594,0.09746492
0.05201353,-1.4665275,-0.050913528,0.10582337
0.06080836,-1.4715518,-0.057706505,0.122879714
0.05262147,-1.3573806,-0.050400168,0.10681161
0.015975386,-1.3580314,-0.022289187,0.035779238
0.0040885806,-1.3463454,-0.013064116,0.012717903
-0.003733784,-1.2958732,-0.0066093057,-0.0025326014
0.04421644,-1.3423657,-0.04381661,0.09049344
0.012901932,-1.3597624,-0.019946635,0.029824793
0.0017320812,-1.348209,-0.011272818,0.008153439
0.006525874,-1.3550326,-0.0150121,0.017457426
0.0017789006,-1.3518124,-0.01134108,0.008250415
0.022889435,-1.3867542,-0.027851865,0.04923123
0.017556965,-1.3851728,-0.023746312,0.03889221
0.007914394,-1.3072349,-0.01564838,0.020065606
0.0044648945,-1.2987889,-0.012925938,0.013364494
0.013156235,-1.2703114,-0.019338757,0.030161858
-0.04122919,-1.2037263,0.022986352,-0.075372994
-0.061561614,-1.1526294,0.039045185,-0.11487365
-0.049758732,-1.1736276,0.029800892,-0.09195882
-0.0570924,-1.1655356,0.035500288,-0.10618818
-0.04176265,-1.2016431,0.023414358,-0.07641065
-0.035226732,-1.2336316,0.01811251,-0.06368595
-0.0364905,-1.2356606,0.01906392,-0.06613201
-0.0095644,-1.3000172,-0.002172932,-0.013827264
-0.0031933486,-1.3260832,-0.0072951317,-0.0014324784
-0.00033026934,-1.3399491,-0.009616315,0.00414145
0.0026609302,-1.3486515,-0.0119894445,0.009954631
0.017681122,-1.383769,-0.023828968,0.03913039
0.024992853,-1.407357,-0.029650688,0.05334437
0.03086543,-1.4147224,-0.03422253,0.06474036
0.038330108,-1.4214123,-0.040009886,0.07922131
0.0791613,-1.5605291,-0.07258658,0.15860945
0.09104711,-1.5272598,-0.08140735,0.18159053
0.015557855,-1.3441874,-0.02184458,0.034945786
0.03214997,-1.336711,-0.03450781,0.067094356
-0.005842358,-1.2958574,-0.0049913377,-0.0066198707
-0.015557259,-1.2783967,0.002619177,-0.025481284
-0.027440995,-1.2581806,0.0119185,-0.0485515
-0.026629686,-1.2447116,0.011416942,-0.047002375
-0.03780839,-1.2323967,0.020104349,-0.06869221
-0.03815806,-1.2313583,0.020381987,-0.06937188
-0.036840707,-1.2371509,0.019319236,-0.06680828
-0.03271416,-1.247153,0.016063333,-0.058792055
-0.04284796,-1.2141842,0.024134487,-0.07849252
-0.05039847,-1.181432,0.030221641,-0.093185246
-0.053399175,-1.1806636,0.032530874,-0.09900308
-0.046444118,-1.2085702,0.026944041,-0.085473
-0.047151178,-1.2118938,0.02745673,-0.08683771
-0.036456734,-1.2372336,0.01902391,-0.06606388
-0.048920065,-1.2010689,0.028911054,-0.0902853
-0.056766212,-1.1710402,0.035200596,-0.105546355
-0.066521764,-1.1545,0.042834073,-0.124484956
-0.040767252,-1.2152773,0.022528261,-0.07445747
-0.037936866,-1.2292736,0.020230979,-0.06894672
-0.03998208,-1.2240465,0.021847099,-0.0729202
-0.049501866,-1.202689,0.02934292,-0.09141022
-0.055205196,-1.1833549,0.033892363,-0.10249907
-0.043451607,-1.2042098,0.024687171,-0.079680026
-0.032501698,-1.2374375,0.015987545,-0.058397233
-0.013040572,-1.2858478,0.0006213635,-0.020590067
-0.02478841,-1.275696,0.0097260475,-0.043379307
-0.029601455,-1.2513334,0.013637587,-0.052751243
-0.03354174,-1.2347821,0.01680936,-0.06041777
-0.027429432,-1.2571204,0.011919156,-0.048530996
-0.035122335,-1.246254,0.017919093,-0.06346154
-0.028252274,-1.2573103,0.0125487745,-0.0501256
-0.033714563,-1.243695,0.016861945,-0.060737193
-0.027180403,-1.2608584,0.011694521,-0.04804176
-0.03415969,-1.2379918,0.01725465,-0.061609924
-0.013621151,-1.2408379,0.0014708638,-0.021793902
-0.05016157,-1.193202,0.029934257,-0.09270555
-0.05006975,-1.1988521,0.029813081,-0.092517674
-0.023976654,-1.2526877,0.0093097985,-0.041845977
-0.028375775,-1.2544798,0.012668937,-0.05036992
-0.033266872,-1.2458174,0.0164994,-0.059865773
-0.037487507,-1.2153332,0.02001135,-0.068099976
-0.03115955,-1.2360896,0.014969885,-0.055797994
0.009850174,-1.3241729,-0.017285675,0.023847342
-0.008410424,-1.3150294,-0.0031930953,-0.011564255
0.015994817,-1.3646863,-0.022363842,0.03582853
0.0049477518,-1.3533399,-0.013786122,0.014395535
-0.00078231096,-1.3430338,-0.009297177,0.0032705665
-0.0010217428,-1.3443217,-0.009125039,0.0028087497
0.02370587,-1.398801,-0.028586417,0.050834775
0.03448081,-1.4322687,-0.03715396,0.07177886
0.034114093,-1.4462578,-0.036998183,0.07109243
0.027461588,-1.4266951,-0.03171839,0.058163345
0.0600826,-1.499802,-0.05740325,0.12152219
0.054088026,-1.4949858,-0.052760676,0.10989413
0.054290295,-1.507242,-0.05302587,0.110307515
0.048209414,-1.4858241,-0.048168033,0.098483235
0.057293892,-1.5200899,-0.055445746,0.11615199
0.054300055,-1.5025368,-0.052991122,0.11031824
0.046877876,-1.4694452,-0.04699938,0.09587368
0.050838172,-1.4819179,-0.050149903,0.10357195
0.039353654,-1.4496022,-0.041048273,0.08125442
0.021633,-1.4009293,-0.02701512,0.04682052
0.027635187,-1.4152905,-0.03174925,0.058480024
0.05925946,-1.485265,-0.056641206,0.1199013
0.054441527,-1.6297218,-0.054241404,0.110814095
0.060989052,-1.6113946,-0.05910048,0.123473644
0.05986294,-1.6145468,-0.058264777,0.121296346
0.05733104,-1.6216338,-0.05638577,0.11640093
0.057599917,-1.6208812,-0.056585327,0.1169208
0.055512205,-1.6267248,-0.05503598,0.11288422
0.055003792,-1.628148,-0.054658666,0.11190122
0.05481419,-1.6286787,-0.054517955,0.111534625
0.051089615,-1.6391041,-0.051753864,0.10433322
0.055369705,-1.6271237,-0.054930225,0.1126087
0.0555747,-1.62655,-0.05508235,0.11300507
0.055797994,-1.625925,-0.055248067,0.11343679
0.057800815,-1.6203189,-0.056734413,0.11730921
0.058909282,-1.6172161,-0.05755703,0.11945245
0.054391384,-1.6298621,-0.05420418,0.11071715
0.056253493,-1.62465,-0.0555861,0.11431751
0.059436217,-1.6157413,-0.057948083,0.12047127
0.054483637,-1.6296039,-0.054272637,0.110895485
0.051927358,-1.636759,-0.05237557,0.10595298
0.05092375,-1.6395683,-0.051630765,0.10401252
0.046340898,-1.6523961,-0.04822971,0.09515163
0.04472716,-1.656913,-0.047032103,0.09203148
0.05497019,-1.628242,-0.054633737,0.111836255
0.058761895,-1.6176288,-0.057447642,0.11916745
0.062063754,-1.6083865,-0.05989805,0.12555155
0.06506899,-1.5999746,-0.06212832,0.13136217
0.06349744,-1.6043735,-0.060962036,0.12832358
0.061967775,-1.6086552,-0.05982682,0.125366
0.05558914,-1.6265095,-0.055093065,0.11303297
0.052101374,-1.6362721,-0.052504703,0.10628945
0.05104254,-1.6392357,-0.05171892,0.104242206
0.049005,-1.6449391,-0.05020681,0.10030264
0.050252706,-1.6414466,-0.05113277,0.102715075
0.046049163,-1.6532127,-0.04801321,0.094587564
0.043457225,-1.6604677,-0.046089664,0.089576095
0.03726305,-1.6778057,-0.041492805,0.077599734
0.037893042,-1.6760423,-0.04196033,0.078817815
0.03931144,-1.6720722,-0.04301296,0.081560254
0.040190548,-1.6696115,-0.04366538,0.08326
0.04172495,-1.6653166,-0.044804096,0.08622673
0.043499157,-1.6603503,-0.046120778,0.08965716
0.045576528,-1.6545357,-0.047662452,0.093673706
0.04606858,-1.6531584,-0.048027605,0.094625086
0.04796678,-1.6478451,-0.049436316,0.09829524
0.041524336,-1.665878,-0.04465522,0.085838854
0.033945918,-1.6870906,-0.039031073,0.071186095
0.03023687,-1.6974726,-0.0362785,0.0640147
0.0260005,-1.7093306,-0.033134565,0.055823684
0.022741586,-1.7184525,-0.030716047,0.04952264
0.02283603,-1.718188,-0.030786142,0.049705267
0.025358915,-1.7111263,-0.032658428,0.05458325
0.02442646,-1.7137364,-0.031966433,0.05278033
0.018584639,-1.7300882,-0.02763106,0.04148525
0.0129444,-1.7458756,-0.023445293,0.030579925
0.014070004,-1.742725,-0.024280638,0.03275627
0.014284968,-1.7421234,-0.02444017,0.033171892
0.012868881,-1.7460871,-0.02338925,0.030433893
0.003729403,-1.7716691,-0.0166066,0.012762845
-0.001959145,-1.7875919,-0.012384981,0.0017640591
-0.004146427,-1.7937143,-0.010761753,-0.0024650097
-0.0031284392,-1.790865,-0.011517212,-0.0004967451
-0.00260517,-1.7894001,-0.011905566,0.00051504374
-0.0075728297,-1.8033049,-0.008218944,-0.009089828
-0.002839595,-1.7900563,-0.01173158,6.175041e-05
-0.0019240379,-1.7874936,-0.012411043,0.0018320084
-0.0019233823,-1.7874918,-0.01241152,0.0018332601
0.020111263,-1.7258149,-0.028764024,0.04443699
0.03395477,-1.6870658,-0.039037645,0.07120323
0.03556657,-1.6825542,-0.040233806,0.0743196
0.03959331,-1.6712832,-0.043222144,0.08210525
0.04818891,-1.6472234,-0.049601167,0.09872472
0.054406077,-1.6298211,-0.05421509,0.11074555
0.04587081,-1.6537119,-0.047880843,0.09424272
0.04532945,-1.6552272,-0.047479093,0.093196005
0.040166304,-1.6696793,-0.04364738,0.08321312
0.03265205,-1.6907123,-0.038070858,0.0686844
0.027093083,-1.7062724,-0.033945397,0.05793619
0.022925168,-1.7179387,-0.030852273,0.049877584
0.015449494,-1.7388637,-0.025304392,0.035423517
0.019412398,-1.7277712,-0.028245375,0.043085754
0.016433448,-1.7361095,-0.026034623,0.03732598
0.0099313855,-1.7543093,-0.02120927,0.024754286
0.012203753,-1.7479488,-0.02289565,0.029147863
0.019047827,-1.7287917,-0.027974814,0.04238081
0.028404504,-1.7026016,-0.03491865,0.060471833
0.037429094,-1.677341,-0.041616037,0.077920765
0.029250085,-1.7002347,-0.03554617,0.06210676
0.027864099,-1.7041142,-0.0345176,0.059426993
0.022872984,-1.7180847,-0.030813575,0.049776733
0.016429842,-1.7361195,-0.026031941,0.037319005
0.0026162565,-1.774785,-0.015780509,0.01061058
-0.0018761754,-1.7873597,-0.012446567,0.0019245148
0.00022163987,-1.7814877,-0.014003411,0.005980611
0.0039069653,-1.771172,-0.0167384,0.013106167
0.0034215152,-1.772531,-0.01637812,0.012167573
0.008898467,-1.7572005,-0.020442694,0.022757113
0.023591518,-1.7160735,-0.031346813,0.051165998
0.027230233,-1.7058885,-0.034047186,0.058201373
0.027257413,-1.7058123,-0.034067363,0.058253944
0.040105492,-1.6698495,-0.043602258,0.08309555
0.04551989,-1.6546942,-0.047620416,0.09356421
0.049642637,-1.6431543,-0.05068001,0.1015355
0.04599969,-1.6533511,-0.047976494,0.0944919
0.06528504,-1.5993699,-0.062288657,0.13177991
0.055162996,-1.6277022,-0.054776818,0.11220905
0.05863127,-1.6179943,-0.05735071,0.1189149
0.063215464,-1.6051629,-0.060752764,0.12777838
0.060315013,-1.6132815,-0.05860026,0.12217039
0.052309528,-1.6356894,-0.052659184,0.1066919
0.057897016,-1.6200495,-0.056805804,0.11749524
0.055282757,-1.627367,-0.054865703,0.112440616
0.056025416,-1.6252882,-0.055416852,0.11387652
0.057439536,-1.62133,-0.056466296,0.116610706
0.05304855,-1.6336209,-0.053207636,0.10812077
0.050386652,-1.6410717,-0.051232174,0.10297406
0.05158174,-1.6377265,-0.052119076,0.10528475
0.039222926,-1.6723199,-0.042947277,0.08138913
0.037587136,-1.6768986,-0.041733325,0.07822636
0.031466514,-1.6940308,-0.037191033,0.06639218
0.033394873,-1.688633,-0.03862214,0.07012066
0.03806387,-1.6755642,-0.042087108,0.079148084
0.054646805,-1.6291472,-0.05439374,0.111211
0.05870083,-1.6177996,-0.057402328,0.1190494
0.051556125,-1.6377983,-0.052100062,0.10523519
0.050590605,-1.6405008,-0.051383525,0.10336837
0.05601193,-1.6253262,-0.055406824,0.113850445
0.056201726,-1.6247948,-0.055547684,0.1142174
0.05413507,-1.6305796,-0.054013968,0.110221565
0.058509603,-1.6183349,-0.057260424,0.11867967
0.051248297,-1.63866,-0.051871613,0.10464004
0.04439278,-1.6578491,-0.046783954,0.09138495
0.044466257,-1.6576433,-0.046838492,0.091527045
0.035440683,-1.6829067,-0.04014036,0.074076176
0.02795428,-1.7038617,-0.034584537,0.059601367
0.027225465,-1.7059017,-0.034043655,0.058192194
0.024264276,-1.7141904,-0.031846076,0.05246675
0.033064127,-1.6895587,-0.03837669,0.069481194
0.032217175,-1.6919296,-0.037748143,0.067843616
0.033224314,-1.6891105,-0.03849554,0.06979087
0.04089135,-1.6676497,-0.04418546,0.08461499
0.03266272,-1.6906824,-0.038078785,0.06870505
0.034126878,-1.6865841,-0.039165378,0.071536005
0.035297662,-1.6833069,-0.040034235,0.07379967
0.035000384,-1.684139,-0.039813623,0.0732249
0.03460747,-1.6852388,-0.039522037,0.07246521
0.040787935,-1.6679393,-0.044108704,0.08441505
0.04032141,-1.6692451,-0.04376249,0.08351302
0.03165692,-1.6934977,-0.037332356,0.06676036
0.020443648,-1.7248846,-0.029010683,0.04507959
0.011586398,-1.7496767,-0.022437483,0.02795422
0.009822398,-1.7546144,-0.021128386,0.024543583
0.011136442,-1.7509363,-0.022103578,0.027084291
0.014138669,-1.7425327,-0.0243316,0.032889068
0.016989946,-1.7345518,-0.026447609,0.0384019
0.012230396,-1.7478743,-0.022915408,0.029199362
0.01036799,-1.7530873,-0.02153328,0.025598466
0.009526491,-1.7554426,-0.020908788,0.023971438
0.004926622,-1.7683179,-0.01749511,0.015077651
0.007080227,-1.76229,-0.019093335,0.019241631
-0.0028478503,-1.7900794,-0.0117254555,4.5776367e-05
-0.0010900199,-1.7851591,-0.013029993,0.0034445524
-0.0064511,-1.8001652,-0.009051397,-0.006921053
-0.0030557215,-1.7906612,-0.011571199,-0.00035607815
0.0022679567,-1.7757599,-0.015522033,0.009937167
0.012708634,-1.7465355,-0.023270339,0.030124068
0.015419811,-1.7389467,-0.025282368,0.035366118
0.016442358,-1.7360845,-0.02604124,0.037343204
0.018614829,-1.7300036,-0.02765347,0.041543603
0.016785294,-1.7351246,-0.026295736,0.038006246
0.016109645,-1.7370158,-0.025794312,0.03669989
0.011559099,-1.7497532,-0.022417232,0.02790147
0.01604408,-1.7371993,-0.025745645,0.036573112
0.010185599,-1.7535977,-0.021397933,0.025245845
0.0042500496,-1.7702118,-0.016993001,0.013769507
0.002385348,-1.7754313,-0.015609145,0.010164142
0.001329422,-1.778387,-0.014825508,0.008122504
-0.007329315,-1.8026235,-0.00839965,-0.00861907
-0.011703998,-1.8148685,-0.0051530898,-0.017077446
-0.010121942,-1.8104403,-0.006327167,-0.014018595
-0.015085757,-1.8243344,-0.0026433915,-0.023616016
-0.015024126,-1.8241618,-0.0026891232,-0.023496866
-0.013068348,-1.8186874,-0.004140556,-0.019715428
-0.011971682,-1.8156178,-0.0049544275,-0.017594993
-0.017828852,-1.8320124,-0.00060766935,-0.028919756
-0.033928365,-1.8770764,0.011340201,-0.060047984
-0.03724137,-1.8863497,0.013798863,-0.066453636
-0.037760884,-1.8878038,0.0141844,-0.06745809
-0.03438461,-1.8783534,0.011678785,-0.060930133
-0.024239779,-1.8499572,0.004150048,-0.041315258
-0.023008674,-1.8465112,0.003236413,-0.038934886
-0.024846822,-1.8516563,0.00460054,-0.042488933
-0.0255903,-1.8537374,0.0051523,-0.043926418
-0.025389373,-1.853175,0.005003199,-0.043537974
-0.024278164,-1.8500646,0.004178539,-0.041389465
-0.030024469,-1.866149,0.008443013,-0.05249983
-0.03170377,-1.8708496,0.009689271,-0.055746794
-0.032984704,-1.874435,0.010639876,-0.058223426
-0.029488653,-1.8646492,0.008045375,-0.051463842
-0.030996323,-1.8688693,0.009164259,-0.054378927
-0.02927646,-1.8640553,0.0078879,-0.051053584
-0.02437827,-1.8503449,0.004252836,-0.041583
-0.023144513,-1.8468914,0.0033372194,-0.039197564
-0.01681155,-1.829165,-0.0013626367,-0.026952863
-0.019002348,-1.8352971,0.0002631992,-0.031188726
-0.020225167,-1.83872,0.0011707097,-0.033553004
-0.019374073,-1.8363377,0.0005390793,-0.03190744
-0.022344142,-1.8446511,0.0027432293,-0.03764999
-0.023523629,-1.8479526,0.0036185682,-0.039930582
-0.029008538,-1.8633053,0.007689059,-0.05053556
-0.027860552,-1.860092,0.0068371147,-0.048315942
-0.030921042,-1.8686585,0.009108394,-0.054233372
-0.031051815,-1.8690246,0.009205431,-0.054486215
-0.025421888,-1.853266,0.005027309,-0.043600798
-0.01715085,-1.8301146,-0.0011108369,-0.027608871
-0.0104495585,-1.8113573,-0.00608404,-0.014652014
-0.0056205094,-1.7978404,-0.009667799,-0.005315125
-0.0027557313,-1.7898216,-0.011793837,0.00022393465
-0.002945155,-1.7903519,-0.0116532445,-0.00014233589
-0.005032003,-1.7961931,-0.010104537,-0.0041772723
-0.0038595796,-1.7929113,-0.010974631,-0.0019103289
-0.0044774413,-1.7946408,-0.010516092,-0.0031049848
-0.005879551,-1.7985654,-0.009475559,-0.005815923
-0.00289312,-1.7902062,-0.011691868,-4.172325e-05
-0.0032131076,-1.7911018,-0.0114543885,-0.00066041946
-0.0027128756,-1.7897016,-0.011825636,0.0003067851
-0.009620756,-1.8090374,-0.0066991,-0.013049543
-0.0066811144,-1.8008091,-0.00888069,-0.007365763
-0.004305899,-1.7941606,-0.010643393,-0.0027733445
-0.00882867,-1.8068202,-0.007286951,-0.011518002
-0.010215789,-1.8107029,-0.006257519,-0.014200032
-0.014355272,-1.8222897,-0.0031854957,-0.022203684
-0.011690319,-1.8148302,-0.0051632375,-0.017050982
-0.01689294,-1.8293928,-0.0013022274,-0.027110219
-0.016616195,-1.8286182,-0.0015076101,-0.026575089
-0.016357154,-1.827893,-0.00169985,-0.02607429
-0.008119285,-1.8048346,-0.007813394,-0.010146439
-0.0017726719,-1.7870699,-0.012523368,0.0021246076
0.0024285913,-1.7753103,-0.015641242,0.010247707
0.006152779,-1.7648859,-0.01840505,0.017448366
0.019813597,-1.7266481,-0.028543115,0.04386145
0.030529946,-1.6966522,-0.036496,0.064581364
0.023632228,-1.7159595,-0.031377017,0.051244736
0.02383107,-1.7154028,-0.031524584,0.051629186
0.01906854,-1.7287338,-0.027990177,0.042420864
0.017125547,-1.7341723,-0.026548237,0.038664103
0.02181384,-1.7210493,-0.030027553,0.047728896
0.02428776,-1.7141247,-0.03186351,0.05251217
0.023871869,-1.7152886,-0.031554863,0.051708043
0.026009291,-1.709306,-0.03314109,0.05584073
0.025877923,-1.7096736,-0.033043608,0.055586755
0.026414484,-1.7081718,-0.033441797,0.056624174
0.030026466,-1.6980615,-0.036122337,0.06360787
0.035019964,-1.6840844,-0.039828137,0.07326272
0.055940583,-1.6255257,-0.05535388,0.11371249
0.03463444,-1.6851635,-0.03954205,0.072517335
0.035762697,-1.6820053,-0.04037936,0.074698836
0.037673682,-1.6766564,-0.041797534,0.07839367
0.048841238,-1.6453974,-0.050085276,0.09998599
0.044031546,-1.6588602,-0.046515882,0.0906865
0.031302094,-1.6944909,-0.037069008,0.06607428
0.031778276,-1.6931581,-0.037422404,0.066994965
0.038808286,-1.6734805,-0.042639554,0.08058742
0.044124514,-1.6585999,-0.046584874,0.0908663
0.047634333,-1.6487756,-0.049189612,0.097652465
0.048052177,-1.6476061,-0.04949969,0.098460376
0.041202232,-1.6667796,-0.044416174,0.085216075
0.042583168,-1.6629143,-0.045441,0.087886095
0.04451266,-1.6575135,-0.04687293,0.09161675
0.058864668,-1.617341,-0.05752392,0.11936617
0.0502505,-1.6414528,-0.05113113,0.10271078
0.053606823,-1.6320581,-0.053621948,0.10920021
0.050106376,-1.6418562,-0.05102417,0.10243213
0.047172442,-1.6500685,-0.048846826,0.09675941
0.034659028,-1.6850946,-0.039560303,0.0725649
0.030793965,-1.6959133,-0.03669192,0.06509179
0.03206134,-1.6923658,-0.037632465,0.067542255
0.020144045,-1.7257233,-0.028788343,0.04450035
0.02850905,-1.7023089,-0.034996226,0.060673952
0.041370437,-1.6663089,-0.044541,0.08554128
0.040232822,-1.6694932,-0.043696746,0.08334172
0.05086744,-1.6397259,-0.051588967,0.10390365
0.045037016,-1.6560458,-0.047262058,0.092630565
0.036944672,-1.6786969,-0.041256517,0.07698414
0.037505224,-1.6771278,-0.041672528,0.07806796
0.04540783,-1.6550078,-0.047537267,0.09334758
0.05018826,-1.6416271,-0.051084936,0.10259044
0.05185169,-1.636971,-0.052319407,0.10580668
0.047097072,-1.6502795,-0.048790887,0.096613675
0.05964324,-1.6151617,-0.05810173,0.120871544
0.07049391,-1.5847899,-0.066154286,0.14185116
0.058307186,-1.5190507,-0.056213856,0.11811429
0.059686527,-1.6150405,-0.05813384,0.12095523
0.054481983,-1.6296085,-0.054271415,0.110892296
0.04769641,-1.6486019,-0.04923567,0.09777248
0.048284963,-1.6469545,-0.049672455,0.09891045
0.051750958,-1.6372529,-0.05224465,0.10561189
0.046608925,-1.6516459,-0.048428625,0.095669866
0.042804882,-1.6622937,-0.04560554,0.0883148
0.040379792,-1.6690817,-0.043805808,0.08362588
0.03575614,-1.6820238,-0.040374488,0.07468614
0.035390258,-1.6830479,-0.040102944,0.07397869
0.04013942,-1.6697545,-0.04362744,0.083161145
0.043755367,-1.6596332,-0.046310917,0.09015253
0.04800217,-1.6477461,-0.049462587,0.09836367
0.037509277,-1.6771165,-0.041675538,0.0780758
0.031612605,-1.6936218,-0.03729947,0.06667468
0.03119412,-1.6947932,-0.0369889,0.06586555
0.026211679,-1.7087395,-0.033291295,0.056232035
0.03348884,-1.68837,-0.03869188,0.07030237
0.034166574,-1.686473,-0.039194837,0.071612746
0.0368921,-1.678844,-0.04121752,0.07688251
0.03003186,-1.6980464,-0.036126345,0.0636183
0.03573951,-1.6820703,-0.040362135,0.07465395
0.03860694,-1.6740441,-0.04249014,0.08019811
0.03159514,-1.6936707,-0.03728649,0.066640854
0.021127015,-1.7229718,-0.02951783,0.046400905
0.018594384,-1.7300608,-0.027638286,0.041504085
0.014542967,-1.7414012,-0.024631634,0.033670723
0.007925153,-1.7599249,-0.01972039,0.020875275
0.012128592,-1.7481592,-0.022839874,0.029002547
0.027713329,-1.7045362,-0.03440571,0.059135467
0.027927816,-1.7039359,-0.034564883,0.059550166
0.025463939,-1.7108324,-0.032736376,0.054786325
0.018037826,-1.7316188,-0.027225256,0.040427983
0.013731867,-1.7436714,-0.024029702,0.032102466
0.015770435,-1.7379653,-0.025542572,0.036044
0.016169697,-1.7368479,-0.025838867,0.03681594
0.018268555,-1.7309729,-0.027396485,0.040874064
0.018316776,-1.730838,-0.027432278,0.040967345
0.024099886,-1.7146505,-0.03172408,0.05214894
0.022642642,-1.7187295,-0.030642614,0.049331307
0.020820051,-1.7238309,-0.029290035,0.04580742
0.020264536,-1.7253859,-0.02887778,0.044733346
0.01976505,-1.7267841,-0.028507084,0.04376757
0.017136008,-1.734143,-0.026556,0.038684368
0.01023975,-1.7534461,-0.021438107,0.025350511
0.004638821,-1.7691236,-0.017281517,0.014521182
-0.00043210387,-1.7833176,-0.013518244,0.004716575
-0.000161618,-1.7825605,-0.013718978,0.005239606
0.0049267113,-1.7683177,-0.01749517,0.015077829
0.008322805,-1.7588118,-0.020015508,0.021644175
-0.0041147172,-1.7936256,-0.010785282,-0.0024036765
-0.013372153,-1.8195379,-0.0039151013,-0.020302832
-0.013530433,-1.8199809,-0.0037976354,-0.020608842
-0.012427777,-1.8168944,-0.0046159476,-0.018476844
-0.010358691,-1.8111029,-0.0061514676,-0.014476299
-0.009378254,-1.8083586,-0.0068790764,-0.012580633
-0.013405591,-1.8196313,-0.003890276,-0.020367444
-0.02582416,-1.8543919,0.005325839,-0.04437858
-0.025859594,-1.8544912,0.0053521544,-0.044447124
-0.023308575,-1.8473506,0.0034589767,-0.03951472
-0.015240133,-1.8247664,-0.0025288165,-0.023914516
-0.012488425,-1.8170643,-0.004570931,-0.018594146
-0.0072658956,-1.8024459,-0.008446723,-0.008496404
-0.0023431778,-1.7886668,-0.012099981,0.001021564
-0.004747987,-1.7953981,-0.010315314,-0.0036281347
-0.012470275,-1.8170133,-0.0045844167,-0.018558979
-0.01523003,-1.8247381,-0.0025363266,-0.023894966
-0.020527095,-1.839565,0.0013947636,-0.034136772
-0.021084845,-1.8411262,0.0018086731,-0.0352152
-0.020788223,-1.840296,0.0015885681,-0.034641683
-0.018045098,-1.8326178,-0.00044718385,-0.029337883
-0.015415341,-1.8252568,-0.002398789,-0.024253309
